tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated
1336977734963245057,"RT @myworld2121: Both clearly understand each other 
very well !! 😼🧒🏼😮

( via catloversclub | Ig ) https://t.co/v7yy2PHt2v",749,0,Twitter for Android,2020-12-10 10:15:06
1336977734958891008,They should be ALARMED! smh https://t.co/uzY5sw8sUe,0,0,Twitter for Android,2020-12-10 10:15:06
1336977734946279425,@Matthewp07 @hughmaster10 @BigPapiJavi1 @wdjag_25 @slim_reaper2k @TheHoopCentral No way dude. 2018 Lebron. KD hasn’… https://t.co/1aTW59nQeA,0,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734938058752,@VanyRichardson I loved that tango!,0,0,Twitter Web App,2020-12-10 10:15:06
1336977734937923586,i will punch a pillow https://t.co/I1C8GoNb2z,0,0,Twitter for iPad,2020-12-10 10:15:06
1336977734929616898,I'm recruiting for: Family Law Solicitor on https://t.co/bHxiL7WBSB #lovemondays,0,0,Reed.co.uk Jobs,2020-12-10 10:15:06
1336977734912811008,"@Shaheer_S also, we’d love to see some bts and know your opinion about the concept of the show and what exactly was… https://t.co/tL1zWaiKjv",0,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734912753666,"RT @PlanetDrumcom: #Repost @portnoypageofficial
• • • • • •
I am thinking about when I will be able to experience a live concert again
http…",1,0,TweetDeck,2020-12-10 10:15:06
1336977734904520706,RT @OmeonuP: @EmekaGift That is the atmosphere @GovWike created in Rivers State. The mass murderer gave the police the liberty to kill at w…,1,0,Twitter Web App,2020-12-10 10:15:06
1336977734904385537,"Baby sitting while working.. 
I salute all mothers out there. https://t.co/VY2yfDyiEK",0,0,Twitter for Android,2020-12-10 10:15:06
1336977734900342784,RT @mrsamherbst: BREAKING: Octavia Spencer will reprise her role as Ma in SPIDER-MAN 3 https://t.co/01entcIVlh,1617,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734900338689,i just finished reading my book so if anyone has book recs pls send 🥺,0,0,Twitter for iPad,2020-12-10 10:15:06
1336977734896144386,@jcampbell_05 @LPConstance @jonworth And looks like they don't know what Australia has in place with the EU,0,0,Twitter for Android,2020-12-10 10:15:06
1336977734891782156,NIALL finally turned around and tried to get everyone to focus https://t.co/YPDmqmZm55,0,0,Twitter for Android,2020-12-10 10:15:06
1336977734887587841,Branding https://t.co/SQbEzoYPbD,0,0,Twitter for Android,2020-12-10 10:15:06
1336977734883565572,@PenguinVFX i was your 7000th follower❤️,0,0,Twitter Web App,2020-12-10 10:15:06
1336977734883487745,RT @NomanSarwarr: False information can deceive people by looking like trusted websites or using similar names and web addresses to reputab…,7,0,Twitter for Android,2020-12-10 10:15:06
1336977734883364866,@bakugosatsuki all i see is you 🥺🥺 /j,0,0,Twitter Web App,2020-12-10 10:15:06
1336977734866673665,@rishibagree they have proved themselves that they are all linked.,0,0,Twitter Web App,2020-12-10 10:15:06
1336977734866636802,@scftybam @renaikimi braincells gone head empty,0,0,Twitter Web App,2020-12-10 10:15:06
1336977734866587648,RT @Judiszzz: I... don’t judge me https://t.co/6jP2iQMBOd,36,0,Twitter for Android,2020-12-10 10:15:06
1336977734854209537,"RT @Jerziiii: Victoria stitches on my sweet sister😇😊, my abuja people❤️pls patronize",42,0,Twitter for Android,2020-12-10 10:15:06
1336977734854205447,You remind me of sapnap... A HORNY MF,0,0,Twitter for Android,2020-12-10 10:15:06
1336977734849810433,@jvlissagr I love you more girl. You got so much potential 😌💘 https://t.co/a2Y0kra4yj,0,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734845665280,1 follower more till a hundred :),0,0,Twitter Web App,2020-12-10 10:15:06
1336977734841454593,@yukikaxe she looks so beautiful 😭,0,0,Twitter for Android,2020-12-10 10:15:06
1336977734837432325,RT @natemcdermott: What the streets are gonna look like in January when the elderly are the only ones with the vaccine https://t.co/nsFKG7D…,18238,0,Twitter Web App,2020-12-10 10:15:06
1336977734837424128,@s4mantha96 Hes clearly been raised right 👍😂 his parents must be so proud,0,0,Twitter for Android,2020-12-10 10:15:06
1336977734833065984,@kchartsmaster Ended untalented and flop blackpink,0,0,Twitter for Android,2020-12-10 10:15:06
1336977734828843010,RT @Flashyasf: Let me know my position so ion overplay it I wanna fwy how you fwm,81,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734824833024,@DrNabilFarouk Rest in peace Mr Legend 😢💔🌿,0,0,Twitter for Android,2020-12-10 10:15:06
1336977734820622337,"JUNO: Well, I’m more of a lady myself, anyway.",0,0,"Cheap Bots, Done Quick!",2020-12-10 10:15:06
1336977734820499457,Gonna be revamping! Please be patient with me,0,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734812250116,"RT @Football__Tweet: Tottenham have faced Manchester United, Manchester City, Chelsea and Arsenal in the Premier League so far this season…",187,0,Twitter for Android,2020-12-10 10:15:06
1336977734807908354,why are you so sad this yr??,0,0,Twitter Web App,2020-12-10 10:15:06
1336977734803841024,Check it out! @RayBrehm is joining me for a special live lesson revealing some of his best strategies for building… https://t.co/tlyRhk8lGK,0,0,Hootsuite Inc.,2020-12-10 10:15:06
1336977734795456515,@Ariasvilla @taltalivan tomate.,0,0,Twitter for Android,2020-12-10 10:15:06
1336977734795456513,❣️💙 Tomorrow ❣️💙 https://t.co/hn9sbWoDXy,0,0,Twitter for iPad,2020-12-10 10:15:06
1336977734782824448,"Shadowmourne progress

Week 1: +7
Total: 7/50",0,0,Twitter for Android,2020-12-10 10:15:06
1336977734774493184,@itz_DoDo @ReformersAfrica Yes ooo #GSMWatch,0,0,Twitter for Android,2020-12-10 10:15:06
1336977734766104583,RT @mattburgess1: New from me: Co-op is quietly using facial recognition cameras to scan everyone entering shops. The tech is being in 18 s…,144,0,Twitter Web App,2020-12-10 10:15:06
1336977734766092292,"RT @ScienceMagician: Voting closes today at 3pm (GMT). If you haven’t looked at the Illusion of the Year contest, do have a look, be amazed…",5,0,Twitter Web App,2020-12-10 10:15:06
1336977734765957120,RT @_blutgang: I unlocked penis 3 in cyberpunk but the cops are after me now,7,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734757650435,RT @Zaferino1: Someone described anxiety as ‘it’s like hearing boss music but there is no boss’ and damn I’ve never read something so accur…,43,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734745067520,"RT @AVONHMO: Your tongue helps you chew, swallow &amp; taste food but do you know it can do much more, including providing a snapshot of your o…",3,0,Twitter Web App,2020-12-10 10:15:06
1336977734724153344,RT @fingalpimpernel: Browne appears to think that being Chair of a Cumann or TD entitles him to police his members public expressions. I wo…,4,0,Twitter for iPad,2020-12-10 10:15:06
1336977734724014085,RT @candey_waley: It makes us even prouder that @mainedcm treats each endorsement with the same level of superb professionalism--regardless…,33,0,Twitter for Android,2020-12-10 10:15:06
1336977734719971329,RT @allinwithchris: “I'm finding it hard to hold my rage and my anguish together. We are watching a lack of action by the federal leadershi…,2398,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734711566338,RT @choi_bts2: The quality and the talent level.. I'm speechless.. @BTS_twt https://t.co/2uNP5jgsgN,6304,0,Twitter Web App,2020-12-10 10:15:06
1336977734694699008,@alluz_jiminie @JiminieAngel7 Nothing just Weverse armys attacking and reporting our posts and taking pride in being homophobic,0,0,Twitter for Android,2020-12-10 10:15:06
1336977734690627586,"Discount 2020

Promo Code namshi 🔥SH117

MAMAS AND PAPAS 🔥MM100

Hibobi ❣️ AAH40

Coupon OUNASS ❣️NN122

Voga close… https://t.co/mgDQJfpIBP",0,0,Twitter Web App,2020-12-10 10:15:06
1336977734690504704,@tobewithazi Sovrano safe sanaol☺️,0,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734682226688,@PaulMotha @ErnstRoets An Expect?,0,0,Twitter Web App,2020-12-10 10:15:06
1336977734682042373,"RT @missionkaali: Have you even heard of Sokka Seethamma? 

#BrainwashedNation",237,0,Twitter for Android,2020-12-10 10:15:06
1336977734673649665,@Assimalhakeem Assalamualaykum. I was approached by a practicing Muslim on instagram who ws actually running a dawa… https://t.co/q43Z1rCH8p,0,0,Twitter for Android,2020-12-10 10:15:06
1336977734661255169,RT @SirLeoBDasilva: Generational wealth starts with one risk taker.,6356,0,Twitter for Android,2020-12-10 10:15:06
1336977734657069057,So let me tell you sumthin I don’t have time for silly sh*t and especially I don’t have time for u,0,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734652882946,@JumiaNigeria This is my lucky charm https://t.co/7Ce7cMXU4b,0,0,Twitter for Android,2020-12-10 10:15:06
1336977734652850176,"21 reasons to book your next event at Savoy Place in 2021&gt;
Our lecture-theatres are state-of-the-art with full prod… https://t.co/iCh9O37Z5o",0,0,Hootsuite Inc.,2020-12-10 10:15:06
1336977734648688641,RT @elgueroatl: Me with bad bunny 😂 https://t.co/oveqGyGGwe,414,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734648672256,.@lucyhadley_x I am here because white women need to be part of conversations about racism.,0,0,Twitter Web App,2020-12-10 10:15:06
1336977734648561665,Just posted a photo https://t.co/IVyDt0gL0Z,0,0,Instagram,2020-12-10 10:15:06
1336977734640275462,@gorephilia @b9ndori your hands must be crusty,0,0,Twitter Web App,2020-12-10 10:15:06
1336977734623518720,"With a lucrative freelance career and a loving family, Deborah Earle has a life many women would envy. But her daug… https://t.co/78vjPiUjn8",0,0,Hootsuite Inc.,2020-12-10 10:15:06
1336977734615109644,@sarah_diver @chebbes @clarecollins21 you'll love this 🐶,0,0,Twitter for Android,2020-12-10 10:15:06
1336977734594129923,"RT @iamkingmonye: Your favourite Pirates of the Caribbean line? 😂

1/6 https://t.co/2vi9tPWBri",339,0,Twitter for Android,2020-12-10 10:15:06
1336977734594019333,RT @bjpsaptagram: In his visit @JPNadda ji will address the issues of the fishermen community of West Bengal who have been continually negl…,3,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734589812736,RT @genmnz: i’m so scared of getting hurt again,129,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734585765889,"@Gabriele_Corno More from this awesome experience, and the movie ""Spread YourWings"", inspired from Christian Moulle… https://t.co/m9Oi5aBNeT",0,0,Twitter Web App,2020-12-10 10:15:06
1336977734577381377,@SexyDoyin1 Happy birthday dear.Wish you long life and prosperity,0,0,Twitter for Android,2020-12-10 10:15:06
1336977734577364994,"@DailyPicTheme What a shame, it may still be there pining for you... I'll go now, don't want to make it worse!",0,0,Twitter Web App,2020-12-10 10:15:06
1336977734568980481,@GarekGFX idk he sells fortnite codes,0,0,Twitter for iPad,2020-12-10 10:15:06
1336977734568972288,@CrazyReaper @CokeAndyy @RandomMYBeast @KEEMSTAR @Deji that's about 600-800 only 1mil+ views get more than 1k,0,0,Twitter for Android,2020-12-10 10:15:06
1336977734568833026,i used to play these with my friends lmaooo,0,0,Twitter Web App,2020-12-10 10:15:06
1336977734560583680,"This take (Perry Anderson summarising van Middelaar) is new to me &amp; difficult to make sense of - had May succeeded,… https://t.co/aoFcDzEQwX",0,0,Twitter Web App,2020-12-10 10:15:06
1336977734556393475,Idk looks like a wet back nigga to me that prances around,0,0,Twitter for Android,2020-12-10 10:15:06
1336977734556270595,"@pajolicoe I’d say a bit of both, but I’m not an expert.",0,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734548021248,@ronniethetim @branch_cab No it’s not that. There are rules attached to licenses. There are costs and qualification… https://t.co/ZFfSCTcEXV,0,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734547881986,@SheilaGouldman @ossoff @ReverendWarnock Thank you!,0,0,Twitter for Android,2020-12-10 10:15:06
1336977734539632641,"RT @CikTeh5: RM855 dibahagi 31 hari baru RM27.60..that would be RM13.80 for lunch and same amount for dinner...and that's not a lot,if you…",5552,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734539599874,"RT @_stephhani: What is the title of the last track you listened to??

Mine: Eazy Commando by Ashidapo.",69,0,Twitter for Android,2020-12-10 10:15:06
1336977734539546624,"RT @ImamTacha: Tiwa savage has been killing it back to back.... WHO GAVE THE ORDER??
Voice of the Voiceless @TiwaSavage
Love you momma 💋💋💋…",83,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734535299073,RT @EwdatsGROSS: Good morning https://t.co/kZkpBnARYc,12739,0,Twitter Web App,2020-12-10 10:15:06
1336977734531166209,RT @H2020Beacon: Our aim is to studies studies the feasibility of extending #UDPP (User-Driven Prioritisation Process) to allow multi-prior…,2,0,Twitter Web App,2020-12-10 10:15:06
1336977734526963712,"@MayorOf9ja @AgentJoe_NG I love women..
They're ny best creature..
All women out there.. I LOVE YOU SO MUCH 
🥰🥰🥰🥰",0,0,Twitter for Android,2020-12-10 10:15:06
1336977734510272512,RT @ygsmoon: yoongis hands x suits https://t.co/BTDH0RidXs,1690,0,Twitter for Android,2020-12-10 10:15:06
1336977734510071809,"when i meet taehyung in person, i’d feel like a trashcan",0,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734506049536,"RT @KathradaFound: Message by @ArchbishopThabo on Int. Anti-Corruption Day. ""For a country in which poverty is as rampant as it is in SA, s…",12,0,Twitter for Android,2020-12-10 10:15:06
1336977734501879808,RT @AamerAnwar: If that analogy is to be used for travel then the next question must be what’s happening with Schools?🙈 https://t.co/rpGj4W…,30,0,Tweetbot for iΟS,2020-12-10 10:15:06
1336977734501867520,"@HyundaiIndia Dear, can you provide me lowest possible on-road price of Creta, S- model in Lucknow..? I want to Boo… https://t.co/FunTkiLecs",0,0,Twitter for Android,2020-12-10 10:15:06
1336977734501744645,My life has no guarantee. Therefore you must learn from other human mistakes.,0,0,twittbot.net,2020-12-10 10:15:06
1336977734480760833,"OH HEY BTW THANK YOU FOR 500 FOLLOWERS &lt;3 whether you've been with me from months ago or you're a new follower, tha… https://t.co/d7NnTVsS9r",0,0,Twitter Web App,2020-12-10 10:15:06
1336977734476525569,@masmasjawabgt King,0,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734468317184,Opinion | Amy Klein: When George Clooney became a dad at 56 he got kudos. Older moms like me get shamed.… https://t.co/DjzHRWYVSg,0,0,SocialFlow,2020-12-10 10:15:06
1336977734464114689,.@BenThePCGuy Happy birthday Ben!,0,0,Tweetium for Windows,2020-12-10 10:15:06
1336977734463934464,RT @withskz: what line is this https://t.co/WTh47aQQQw,80,0,Twitter for Android,2020-12-10 10:15:06
1336977734459801600,"What have you done this year?  🎄

 1. Single
 2. Yes
 3. Yes
 4. Yes
 5. Yes
 6. Yes
 7. No
 8. No
 9. Yes
 10. No… https://t.co/n5PDe1ZrAJ",0,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734451552256,"Happy Hanukkah to our friends and neighbours in Bradford and beyond who begin celebrations today.

It's lovely to s… https://t.co/UmOZCH2Z7n",0,0,Twitter Web App,2020-12-10 10:15:06
1336977734451429377,@nelove22 yeah i agree i dont think he would need it even if he knew how!! It is scary to think about eternity and… https://t.co/hxNCvEKZ4g,0,0,Twitter Web App,2020-12-10 10:15:06
1336977734447271937,up all night has some great memories attached https://t.co/9COQc1sxNQ,0,0,Twitter Web App,2020-12-10 10:15:06
1336977734438948868,"@TheLiprinGD Every woman needs a man
I can show you how
I love the girl, I love the woman
Turn you love around ...",0,0,Twitter Web App,2020-12-10 10:15:06
1336977734430576641,RT @RaffaFinancial: Helping your employees to reduce financial stress and develop financial stability and confidence is a great strategy fo…,1,0,,2020-12-10 10:15:06
1336977734430429185,"RT @Aakashik1: @aajtak Truth of Farmer Protest/Dalals as revealed by Badals.

Must Watch Vdo by all Farmers: https://t.co/aKiPLStJI7",1,0,Twitter for Android,2020-12-10 10:15:06
1336977734426189826,Awesome games today. Back at it tomorrow.,0,0,StreamSocialApp,2020-12-10 10:15:06
1336977734422020096,RT @MrAndyNgo: Some people who apparently oppose the antifa Red House Autonomous Zone drove by and threw mortar fireworks at one of the bor…,253,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734413807616,They never heard of harvard principled negotiation? What is Britains BATNA? https://t.co/Owo62RKtYB,0,0,Twitter Web App,2020-12-10 10:15:06
1336977734409609217,RT @jerryluti: Apple started working on the AirPods Max 4 years ago! https://t.co/AHmRnzk9Om,2,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734409596928,"RT @skzchannnn: hey! im new to this fandom, as i’ve recently watched #Straykids’s MAMA stage and God's Menu mv!! i would love to make stay…",84,0,Twitter for Android,2020-12-10 10:15:06
1336977734409523207,Just ask her budget King. No need to cry 😂😂😂😂😂 https://t.co/PEJg5gsROP,0,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734405328896,"RT @_faizan__143: #BoycottJio 
#BoycottAdaniAmbani
#BoycottJioMart
#भारत_बंद_सफल_रहा
#istandwithfarmers
(@_faizan__143 ) #Farmers
Agree (RT…",22,0,Twitter for Android,2020-12-10 10:15:06
1336977734401069056,@gnomeslair I relate to this and your sentiment hits hard. Sometimes I wonder if being kind is going to get me take… https://t.co/nCdm0WjLXq,0,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734397005825,RT @OT7Ahga: ‘GOT7 DESERVES BETTER’ is trending at number 35! Let’s bring the tag to the list and go higher. Let’s bring out our inner Phoe…,117,0,Twitter for Android,2020-12-10 10:15:06
1336977734380134401,they bought milktea again putangina naman,0,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734380056576,"@iSeeEiCEE friend. this is a really nice idea. pag nag abot na akon SG2021 diary, isulat ko to. but for now. stream Abyss. 🤣🤣🤣",0,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734376026116,RT @corpsejustice: everyone have rights....except bingus antis..I will not be on your damn side u demons,1,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734375858178,"RT @ididntlietho: and i was like, why are you so obsessed with me?
#OSD #onceselcaday https://t.co/L5u9zR2fbw",33,0,Twitter for Android,2020-12-10 10:15:06
1336977734371782658,It's too early to simp y'all i just woke up lol,0,0,Twitter for Android,2020-12-10 10:15:06
1336977734371737600,"RT @BobaKaTea_: UNSEALED ALBUM GA (PH)

(1) Unsealed Album of your choice/cash

-Mbfm &amp; @RM_ForeverRain  (notifs on)
-rt &amp; like
-Tag friend…",271,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734355050497,RT @alwaysforbiebah: hello thursday 🤍 https://t.co/LTZT6qRhqD,14,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734354882562,"RT @kkoobap: jeon jungkook, 23, the artist of the century. https://t.co/1w3YYfA9Px",514,0,Twitter for Android,2020-12-10 10:15:06
1336977734346678273,@Shae_AR @Frustd_Atheist 😂😂 the only person cringe posting here is you love! Imagine being proud and actually gloat… https://t.co/nZrggq20Pn,0,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734342467586,@MbasaNjikela @itakezoloft Chile... idk ? I wish I could send that cardi sticker😭😭😭,0,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734342414338,"*WHAT'S THE FUTURE? | TIMES ARE CHANGING* 

🤩Today's the day! 

We're looking forward to welcoming all our delegate… https://t.co/twPzZxdrpL",0,0,Hootsuite Inc.,2020-12-10 10:15:06
1336977734338306049,"India provides $2 million to UNRWA for Palestinian refugees

https://t.co/24X4rXPBc9 https://t.co/gT9YqJmGLB",0,0,Twitter Web App,2020-12-10 10:15:06
1336977734333972482,"RT @BradfieldThe: @oz_f If I remember correctly, and I do, TAIWAN offered us their tracing App free of charge and were 100% transparent wit…",1,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734329901059,"@ProfitProphet9 @g3nt13m4n @realDonaldTrump @nypost @TuckerCarlson Newsflash: your rights end where other's begin,… https://t.co/woksOmChun",0,0,Twitter for Android,2020-12-10 10:15:06
1336977734325727232,@TundeEddnut Oshey #vivoV20BeTheFocus,0,0,Twitter for Android,2020-12-10 10:15:06
1336977734325690368,This news brought to you by wild  lockdown hair and haunted 2020 expression,0,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734325637120,@Ekoliii easier said than done.. but yeah,0,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734325563393,"Wait, the penis you choose actually has an impact in the story? That’s fucking awesome. https://t.co/mZjlHbEiv4",0,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734321524736,"Olives, Olive oil &amp; Olive products from @mar_de_olivos ""Sea of olive trees"" 
Find them at the market Sunday 
9.30 -… https://t.co/jusPGGlfIF",0,0,Postcron App,2020-12-10 10:15:06
1336977734321369091,"RT @AHGASE_BBS50: @GOT7Official Ahgases don't stop streaming. 🙏💚

https://t.co/dA0s7VaNsp
https://t.co/nVbuerExjp

GOT7 DESERVES BETTER
#JY…",1,0,Twitter for Android,2020-12-10 10:15:06
1336977734313136128,a concept: creamy peanut butter with raspberry marmalade on italian bread,0,0,"Cheap Bots, Done Quick!",2020-12-10 10:15:06
1336977734308941824,RT @VoCommunism: Beijing issues 24-year old Hong Kong dissident @chowtingagnes a 10-month jail sentence without bail for violating the Nati…,21,0,Twitter for Android,2020-12-10 10:15:06
1336977734308831232,CALL OUT #ASTRO #아스트로 https://t.co/1I382oOfyu,0,0,Twitter for Android,2020-12-10 10:15:06
1336977734300545024,"@ojfromsugon Ong bro, this shit scary asf 😞",0,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734300536832,We are delighted to have received another great review. If you are looking for a new role please do get in touch as… https://t.co/8s3LBm6FUR,0,0,Hootsuite Inc.,2020-12-10 10:15:06
1336977734296350720,@rec777777 The EU have just issued their no deal plans. Looking good.,0,0,Twitter Web App,2020-12-10 10:15:06
1336977734296240130,@JungJae31486841 really?,0,0,Twitter for Android,2020-12-10 10:15:06
1336977734292164609,This FMT suppose don cast na. https://t.co/kk6599aqMx,0,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734291968000,@Alexsei88 @dubortoli $1b is certainly possible given the resource size.,0,0,Twitter for Android,2020-12-10 10:15:06
1336977734279569408,@chesterrevhead You're not wong there.,0,0,Twitter Web App,2020-12-10 10:15:06
1336977734279553026,RT @jodeykstarks: KIRBY https://t.co/VwQRauoQ7j,6,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734275194881,RT @anatda18: You’re not in this alone. I’m here for you and so are many others. We all know you have what it takes. 🤍@BFB_CNFC #bbrightvc…,95,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734271180802,UPDATE - INJURY ACCIDENT BLOCKS 2 LEFT lanes of I 70 East at Miller-Kelton.  #ColumbusOH #610crash @JohnHillTraffic https://t.co/g3iU5DzCn9,0,0,TweetDeck,2020-12-10 10:15:06
1336977734266880000,RT @marcxsy: “you look tired” bro i do not want to be here anymore,4720,0,Twitter for Android,2020-12-10 10:15:06
1336977734262648834,"RT @kdnstan: @thefact_TMA Can't wait for Daniel 😍😍😍
#KangDaniel #강다니엘
@konnect_danielk https://t.co/YAEgiWrfXa",1,0,Twitter for Android,2020-12-10 10:15:06
1336977734262640647,"@Sasha221211 @2Suhana25 Carry on , but y half boycott go for full boycott...",0,0,Twitter Web App,2020-12-10 10:15:06
1336977734250102784,@BeautifullyMe4U @hayvencat @jaesofamous It’s okay to admit that you’re salty... 🤷🏼‍♂️ that’s all I seen from your responses.,0,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734237528065,"RT @SebongHana_: Im so blessed with your voice sir 

#WONWOO #seventeen @pledis_17

https://t.co/VulhrOOirX",3,0,Twitter for iPad,2020-12-10 10:15:06
1336977734229053440,"RT @XiaomiIndia: Sounds like a deal! #MiSuperSale

Grab the #MiTrueWirelessEarphones2 at ₹2,999, #MiOutdoorBluetoothSpeaker at ₹1,199, &amp; #M…",34,0,Twitter for Android,2020-12-10 10:15:06
1336977734216650752,"RT @teeto_dhb: The annoying thing is they don’t even understand half of what they put out.

First one says Ponmo is not healthy, next thing…",2,0,Twitter for Android,2020-12-10 10:15:06
1336977734216556545,"RT @cursingmynamecr: @youpopbr @taylorswift13 @taylorswiftpt @infoari @ArianaPortugal @scarsonbr @sofiacarsoninfo keep voting
#YOUPOP #Tayl…",4,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734208114688,"Today I saw this:

- Modi doll.
- Taimur doll.

I’m glad I’m not a kid anymore. https://t.co/WzGF5kW3Dg",0,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734203887616,@clairedotexe @Skateboardboi12 @nomlio What do you mean pansexual? Wouldn't this indicate he's bisexual? I don't se… https://t.co/QpKuWUcYk7,0,0,Twitter for Android,2020-12-10 10:15:06
1336977734199808002,@beth_etl @SCRAP_IRON_RYAN @NHSuk It’s irrelevant to liability.,0,0,Twitter Web App,2020-12-10 10:15:06
1336977734187307009,@Lianee16 Mon plat😍,0,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734187278337,Der Humor von manchen lol,0,0,Twitter for iPhone,2020-12-10 10:15:06
1336977734182993928,"Indian travel agencies to offer vaccine tourism packages to the UK
Read more@https://lnkd.in/eHYg7ik
#latestupdates… https://t.co/dpNzZUBzuq",0,0,Twitter Web App,2020-12-10 10:15:06
