tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated
1338548708028387331,"RT @changminloops: ""don't you wish people came with a 25 second trailer just so you could see what you were getting yourself into"" https://…",830,0,Twitter for Android,2020-12-14 18:17:35
1338548708028375054,"this is how I exactly picture no body, no crime music video would look like https://t.co/8LulJJI2wy",0,4,Twitter for Android,2020-12-14 18:17:35
1338548708028375041,RT @phunmysweet: Amin ooooo 😃😀,3,0,Twitter for iPhone,2020-12-14 18:17:35
1338548708028329988,@softwilly Fuck how can you be this funny,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548708024193032,RT @wang_herbie: Revendreth Fanart🦇 https://t.co/fX21owNO0Y,74,0,Twitter for Android,2020-12-14 18:17:35
1338548708020015110,@Deezm0 mmmmm exposed space goat man chest,0,0,Twitter Web App,2020-12-14 18:17:35
1338548708019933186,Yey Wisconsin!!!!,0,1,Twitter for iPhone,2020-12-14 18:17:35
1338548708015738889,My thoughts exactly #FreeTems #FreeOmahLay https://t.co/ZVVuO04hTN,1,0,Twitter for iPhone,2020-12-14 18:17:35
1338548708011634688,RT @A5AMI5ATO: s(hes) bro(ken) https://t.co/x0gEMybr3y,10253,0,Twitter for iPhone,2020-12-14 18:17:35
1338548708011618306,@Aprildumbass @babbobella then say they THINK they might have it. Use the same coping mechanisms bruh. i’m not stopping y’all,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548708003246083,@SchadeckRick He wasn’t going to let me get in the way of his food. 😂,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548708003229696,@CexiChelle girl. Like fuck that gentleman shit bro 😭,0,0,TweetCaster for Android,2020-12-14 18:17:35
1338548708003164162,"RT @YeleSowore: #Freetems I am personally calling dictator, @KagutaMuseveni to order the immediate release of Nigerian nationals Stanley Om…",862,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707994836992,"RT @dolkerhanske: @PGtzsche1 https://t.co/XUBquBJAKJ

See it and F..... weap!",1,0,Twitter Web App,2020-12-14 18:17:35
1338548707986460679,@tracybeanz So was the Supreme Court in Wisconsin.,0,1,Twitter Web App,2020-12-14 18:17:35
1338548707986448385,@FredSim69351984 Agree.  More St. Nicholas &gt; and less Judas!,0,0,Twitter Web App,2020-12-14 18:17:35
1338548707978047488,""" this will be the last Christmas"" 😭😭😭",0,0,Twitter for Android,2020-12-14 18:17:35
1338548707977879552,@EverdayUSM Ultimate Spiderman was such an UNDERRATED show,0,0,Twitter for Android,2020-12-14 18:17:35
1338548707973885958,NOBODY CALLS ME MORE THEN E.j BRUH SWEAR HE MY SHADOW,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707973804035,RT @Aesthetic_Mag: Stream Run The Jewels x Royal Blood's New Collab “The Ground Below (Royal Jewels Remix)”. #hiphop #RTJ4 https://t.co/G3R…,2,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707973709824,i have a B in a class that could become an A if I do well on my final tmrw but I have to wr*te two p*pers before 6p… https://t.co/8ufJSE8NOb,0,0,Twitter Web App,2020-12-14 18:17:35
1338548707973685248,@kittyoikawa okie  but  no  this  is  extremely  true .. except  i’m  attractive  and  funny 😁🤞🏽,0,1,Twitter for iPhone,2020-12-14 18:17:35
1338548707961102336,RT @ayeetsya: seeing all my peers studying scare me so so so so much bila la aku nak start study ni 😭😭,14,0,Twitter for Android,2020-12-14 18:17:35
1338548707957100551,@MyNameizFuzz @Lu_IggyO_o Lethal Weapon,0,0,Twitter for Android,2020-12-14 18:17:35
1338548707957092354,@B_RedHKN @bankole_fawaz Just something likkle for this December #LeaveUs,0,0,Twitter for Android,2020-12-14 18:17:35
1338548707952893954,RT @ImranKhanPTI: Praying for Maulana Tariq Jamil's speedy and full recovery from Covid 19.,5457,0,Twitter for Android,2020-12-14 18:17:35
1338548707948699651,Visa and MasterCard did a good thing.,0,0,Twitter Web App,2020-12-14 18:17:35
1338548707948699650,@RitaAParker @TheAhaXperience For real?,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707940167680,"RT @miincaIs: open  this  thread  if  youre  feeling  suicidal  ,  having  a  panic  attack  ,  need  a  distraction  or  just  a  bad  day…",36,0,Twitter Web App,2020-12-14 18:17:35
1338548707936137218,@auntyello my love ia that you?,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707936047106,@_Ria_marie Thank you 😘😘,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707931906048,@JosephDiazJr Get it Bro!,0,0,Twitter for Android,2020-12-14 18:17:35
1338548707927732224,@natsechobbyist What the actual fuck is this fuckery?,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707923550208,@szerozs @ihatevincentt U keep adding on lol I said okay like 5 minutes ago chill out😹,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707923533832,@bondagefa1ry my left ring finger is so bare,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707923521537,@mji8101 Littlesun.10,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707919355904,@sofarawayjimin @jesterevermore What was the CA because some people seem to enjoy spreading misinformation hoping t… https://t.co/1dJQlCYb8n,0,0,Twitter for Android,2020-12-14 18:17:35
1338548707919351809,@Tharadi The mess... 🙆🏾‍♀️,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707919335427,@daniellealiice Horrible indeed.,0,0,Twitter for Android,2020-12-14 18:17:35
1338548707919335424,"@OGScottieT @adamegypt You weren't kidding, that conversation was fantastic!!",0,0,Twitter for Android,2020-12-14 18:17:35
1338548707919323136,@Shxwntell poggers,0,0,Twitter Web App,2020-12-14 18:17:35
1338548707919269888,"@agbara_chisom @ThePeachReport It’s warranted though, you don’t bring up kids. It’s trifling.",0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707915128832,@gukkageyama meow https://t.co/Dl2c0R4SMW,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707906744321,"@JoeBiden Thank you #OperationWarpSpeed 
@realDonaldTrump !",0,0,Twitter for Android,2020-12-14 18:17:35
1338548707898384387,"RT @francefootball: ⭐ After the votes of 140 journalists from all around the world, here is the #BOdreamteam with 11 best players of all ti…",170,0,Twitter for Android,2020-12-14 18:17:35
1338548707894194189,"RT @C_3C_3: Remember when they acted liked Sidney Powell was crazy for her claims about the Dominion voting system?

Well, after the releas…",794,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707894185986,RT @JuliaTerruso: Pennsylvania's 20 electors have officially cast all 20 of its votes for Joe Biden and Kamala Harris.,501,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707894104075,RT @rainerfogs: I am thinking respectfully...about trent reznor in the 90s,1,0,Twitter Web App,2020-12-14 18:17:35
1338548707894050818,"RT @KamalaHarris: Today marks 8 years since 20 first-graders and 6 educators were murdered at Sandy Hook Elementary School. 

To honor the…",793,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707889999872,@Damsel_is_Dope @tadtooironic Shashtron me bhi likha hai “help yourself before helping others”,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707889991684,Yes my Lord.  And Koboko too. https://t.co/rDScSPzdWl,0,0,Twitter for Android,2020-12-14 18:17:35
1338548707885801472,RT @BenHigginsSD: SDSU beat Hawaii 34-10. The Aztecs were also punished for taking on games vs. Colorado and BYU. The Mountain West is an a…,37,0,Twitter Web App,2020-12-14 18:17:35
1338548707885772804,You got this 🙏🏽❤️ https://t.co/d7enGFZ2xk,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707885772801,"RT @HillaryClinton: I believe we should abolish the Electoral College and select our president by the winner of the popular vote, same as e…",496,0,Twitter for Android,2020-12-14 18:17:35
1338548707873218564,@quijotenh @choley1978 Thank you so much! Merry Christmas!,0,0,Twitter Web App,2020-12-14 18:17:35
1338548707873218561,@iamkevoo Ancestors felt its about time they shut me down 😂😂😂,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707873189889,@Homo_Superus i don’t get it o 🥺 https://t.co/yCuCebGz21,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707869024257,right as if getting out of bed wasnt stress inducing enough today. make it to work to find out I've had an even big… https://t.co/tsMP87MsYU,0,0,Twitter for Android,2020-12-14 18:17:35
1338548707868995593,At least I’m not a backup plan 😚,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707868938245,"I’m attending Color Of Change PAC’s event, “[NE] Senate: Georgia Runoff Text-a-thon” – sign up now to join me!… https://t.co/2VhgGkYwZr",0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707864707072,"RT @Remember2ndOct: Can we boycott this fellow ? 

#Oath4SSR https://t.co/onhBQtxm4x",75,0,Twitter for Android,2020-12-14 18:17:35
1338548707864657923,@MertzJeff @wendypywacyt It would appear that a lot do. 😰,0,0,Twitter for iPad,2020-12-14 18:17:35
1338548707860623368,"@JonFoor dude you have a natural knack for this comedy stuff, i really see you going far if it's what you choose to keep pursuing",0,0,Twitter Web App,2020-12-14 18:17:35
1338548707860615168,@TidesByWave @willne If you dont work then why are you replying,0,0,Twitter for Android,2020-12-14 18:17:35
1338548707860496384,@Mursch10 They obviously didn’t watch the Minneapolis miracle 🤷🏽‍♀️,0,1,Twitter for iPhone,2020-12-14 18:17:35
1338548707852234757,i only have mias number but no we haven't https://t.co/b3GrVoSq2V,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707852046336,RT @dbeggs13: Trudeau took endless flak from CPC_NDP about all the selfies. Yet he hardly ever took one - it was his legions of fans asking…,114,0,Twitter Web App,2020-12-14 18:17:35
1338548707847966720,RT @charlidamelio: hello i hope we are all doing well,954,0,Twitter for Android,2020-12-14 18:17:35
1338548707839496194,the fbi agent assigned to piss kink twitter seeing them reply :O under every tweet where someone says they need to… https://t.co/vOpDR3YeuC,0,1,Twitter Web App,2020-12-14 18:17:35
1338548707835473923,"RT @JoeBiden: To the families, loved ones, and broken and healing hearts of Sandy Hook, I know. No matter how long it’s been, every time yo…",1739,0,Twitter for Android,2020-12-14 18:17:35
1338548707831271434,@pfSOTEad KITTIE N PUBBY 😭😭😭,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707831107584,RT @sejal_mokal: Jio's Ads are making me believe that IPL is going on #ThankYouJio,2,0,Twitter for Android,2020-12-14 18:17:35
1338548707831078912,"RT @misskpopdu13: Kaisoo... ""Kai is the new intern and Kyungsoo has to train him..."" https://t.co/6XiwTet4tG",24,0,Twitter for Android,2020-12-14 18:17:35
1338548707826941952,"RT @dlippman: SCOOP — A unit of UnitedHealth Group has hired a former top HHS official, William Brady, who played a key role in the departm…",20,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707822809100,"RT @AndyRobsonTips: 🎅🏼 12 DAYS OF CHRISTMAS - DAY 1

RETWEET 🔄 TO ENTER

🇩🇪 @Nur_Energie cooking set. Perfect to impress the ladies when yo…",676,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707814465539,"While Electoral College votes, #FauxBusiness anchor Maria Bartiromo continues to push weird conspiracy theories to… https://t.co/jqIzMnLr41",0,0,Twitter Web App,2020-12-14 18:17:35
1338548707814412289,"@TasteofEnvy i'm pretty damm sure half of the community doesn't classify as ""few ppl""",0,0,Twitter Web App,2020-12-14 18:17:35
1338548707810308096,@loumadeit28 this one makes more sense cause it’s young lou,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707810304007,@sohaibahmaddd03 @BreeTheV @faison_azure @NiggazWILIN Damn bro https://t.co/N0RbgtmFqw,0,1,Twitter for iPhone,2020-12-14 18:17:35
1338548707810283520,RT @chespinks: im gonna need izone to extend their contract bc who else is going to serve us bops that sound like theyre on steroids,1,0,Twitter for Android,2020-12-14 18:17:35
1338548707806076930,RT @SusienthiranDir: Coming soon only on @CinemaVikatan .. #Eeswaran special 🙏 #ThamizhanPattu #SilambarsanTR #SilambarasanTRbdayin50days @…,78,0,Integromat,2020-12-14 18:17:35
1338548707801882626,@WWE Toss up between Street Profit and Bianca Belair. Preference would be Street Profit for accomplishing more but… https://t.co/nA6H4xnfu8,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707797708800,Well thank you @UPS for leaving an Xbox X on my doorstep all day with nobody home. Without a signature (which was r… https://t.co/rejYNfY4Og,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707793498117,Nigga we love you you trippin 🔥🔥 https://t.co/puqBNm8Dqf,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707789328384,@HillaryClinton The founders were a lot smarter than you.,1,20,Twitter Web App,2020-12-14 18:17:35
1338548707789320192,"RT @msbalbuena80: Eclipse

#Eclipse2020 #EclipseSolar2020 #Argentina https://t.co/xVfAjP02e8",1,0,Twitter Web App,2020-12-14 18:17:35
1338548707784945669,"RT @harutojagi: i miss that smile. so genuine.

#HARUTO #하루토 @treasuremembers https://t.co/Od0O8PEYki",88,0,Twitter for Android,2020-12-14 18:17:35
1338548707780771841,@womanlikemegan They will🤞🏽,0,0,Twitter for Android,2020-12-14 18:17:35
1338548707780771840,"RT @1DGAlNS: ❀ retweet if you stan one direction 
❀ follow me + everyone who retweets
@ONEDIRECTGAINS + @caarlamoontoya  + @91NEWANGEL
❀ re…",94,0,Twitter for Android,2020-12-14 18:17:35
1338548707776745474,me filming the outro of my reading vlog with incredible back pain: *stays silent for 2 minutes straight then looks… https://t.co/B3syUQd90w,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707776729089,"RT @NextLevelShittt: So damn scripted. Sandra wasn’t given a vaccine. ⬇️ 

“Vaccine” = “Sandra” (83, 113, and 42)

“Murder” = 83

“False Re…",8,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707776671744,@BrooklynBatman_ @TheDCEUScene He must be to juggle all of his projects around.,0,0,Twitter Web App,2020-12-14 18:17:35
1338548707768365056,RT @__tunde: This information https://t.co/SKpOiV1gw3,1,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707768348675,@____tsuchikage You are welcome bro. How are you?,0,0,Twitter for Android,2020-12-14 18:17:35
1338548707768348673,@valenciaftHS @cherrybi28 Mother Mother creo que es,0,0,Twitter for Android,2020-12-14 18:17:35
1338548707759894530,You did. ✨🔥 https://t.co/M6MNvcsi1Q,0,1,Twitter for iPhone,2020-12-14 18:17:35
1338548707759886343,Why she look like a purge mask 😭 https://t.co/1C2OlBvPtT,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707755761664,13:17 EnvCanada issued advisory #Weather #Muskoka #ONStorm https://t.co/C8FxSLwM84,0,0,ECAlertON93@ec.gc.ca,2020-12-14 18:17:35
1338548707751469056,"RT @AdityaRajKaul: Shame on Srinagar Police, Kashmir. It shows there is no damage to Arya Samaj Temple by showing photos of another - Vital…",16,0,Twitter for Android,2020-12-14 18:17:35
1338548707747221504,"RT @Beingkhanumar: 12 Hour Now Cross

-#Veham [ Duration 5:48 Sec , 35 Minutes @YouTube Down
Trending No 22
5.8 Million | 484K Like 
82K Co…",13,0,Twitter for Android,2020-12-14 18:17:35
1338548707743199241,RT @alhajitekno: Uganda they only came to work #FreeOmahLay #FreeTems,1079,0,Twitter for Android,2020-12-14 18:17:35
1338548707734777857,@screwmustang Mario can't send a claim to a dead man. Oh well! Yahoo!,0,0,Twitter for Android,2020-12-14 18:17:35
1338548707730595840,"HUAPANGO TUMBADO TRIBAL MIXTAPE 2020 CALPYSO https://t.co/Jnj8kyEh4h via @YouTube 

#Please Subscribe to our YouTub… https://t.co/hfTnHd0TNu",0,0,Twitter Web App,2020-12-14 18:17:35
1338548707730534402,This is the paper that would get the golden electrode award in 2020. Amazing mix of methods using imaging &amp; ephys &amp;… https://t.co/pTx1AZXjTh,0,1,Twitter Web App,2020-12-14 18:17:35
1338548707730452482,RT @saltycoochies: im not ur friend or anything damn,1,0,Twitter for Android,2020-12-14 18:17:35
1338548707726266369,@vlagunas96 From where?,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707722084352,RT @globalnews: The first batch of the Pfizer/BioNTech COVID-19 vaccine to arrive in Canada was unloaded late Sunday from a UPS plane that…,15,0,Twitter for iPad,2020-12-14 18:17:35
1338548707722063872,"RT @mariisssaa____: Americans be like “I worked 3 jobs to pay my bills, barely spent time with my kids and family, got depression while doi…",28721,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707713675269,"@brunoespi That was supposed to stay between us. But now that’s it’s out there, what can I say?",0,1,Twitter for iPhone,2020-12-14 18:17:35
1338548707709468672,Join me in supporting Take Back the Senate 2020 via @actblue https://t.co/yuhPztaENe,0,0,Twitter for Android,2020-12-14 18:17:35
1338548707688648706,This line up is 🔥🔥🔥 https://t.co/J5N1xo2C0g,0,0,Twitter for Android,2020-12-14 18:17:35
1338548707688583169,@0T7ETERNALMOON @charts_k @Genius @Genius_kor @BTS_twt Mine too,0,0,Twitter for Android,2020-12-14 18:17:35
1338548707684462594,"RT @MDee_01: They lebelled him proud, but that interview had me almost in tears. The Mutay &amp; London part😭",74,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707671891968,RT @FairlyOddLeah: 𝓯𝓮𝓵𝓽 𝓻𝓮𝓪𝓵𝓵𝔂 𝓬𝓾𝓽𝓮 𝓽𝓸𝓭𝓪𝔂 💜 https://t.co/6rg6qr1KAI,5,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707663499265,"RT @ut_Maya: I have a feeling we’re going to congratulate Nengi for 400K followers on Twitter tomorrow 🎉🙌🙌 
#NengiInPHCity https://t.co/qot…",39,0,Twitter for Android,2020-12-14 18:17:35
1338548707659288577,RT @kylegriffin1: Georgia's electors are Dems known for their work in the trenches: Rome Commissioner Wendy Davis is among the party's lead…,69,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707659223041,@sugachim2 ME TOO WHAT THE??????,0,0,Twitter for Android,2020-12-14 18:17:35
1338548707659137024,Now I’m totally okay!!❤️,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707654991872,"RT @folklorestanner: hey guys :) im new to stan twitter and im finding Nemo (joke), im finding swiftie moots too. can u help me by rting th…",7,0,Twitter for Android,2020-12-14 18:17:35
1338548707654963202,"RT @UNWatch: 🇹🇷 Turkey raids home of 80-year old woman for criticizing Erdogan's spokesman on the internet.

🇹🇷 Turkey’s representative is…",35,0,Twitter for Android,2020-12-14 18:17:35
1338548707646730248,THE VIDEO IS PRIVATE?? WTF NOOO,0,0,Twitter for Android,2020-12-14 18:17:35
1338548707646722049,"RT @NikonUSA: Reflections can offer unique perspectives! Show us what new views you see with #Zcreators and #ReflectionPhotoChallenge.

📸:…",2,0,Twitter for Android,2020-12-14 18:17:35
1338548707646713856,RT @panoparker: Everyone in the north https://t.co/4dv92NfGwx,5,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707646709760,I’m weak I’m in all the warzone groups 😭😭😭😭😭,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707642372096,I love that album. Still bump it til this day https://t.co/NClWRD5Woo,0,0,Twitter for Android,2020-12-14 18:17:35
1338548707638321152,@pikacals i think this is the third one i have in the past Month it's literally still sagittarius season what do i… https://t.co/UmsC20hpRc,0,0,Twitter Web App,2020-12-14 18:17:35
1338548707629776900,"This video is RT manager talking to them about how he was constantly in contact with the US trying to get the, a re… https://t.co/sEyAtvtlWI",0,0,Twitter for iPad,2020-12-14 18:17:35
1338548707625562113,@bscobey13 WRANDONN,0,0,Twitter Web App,2020-12-14 18:17:35
1338548707621560329,"Rebecca studied Drama at Foxbury Institute. While she was there, she had quite a tumultuous relationship with Geral… https://t.co/uQ2X075oE5",0,0,Twitter Web App,2020-12-14 18:17:35
1338548707613138949,hyucks hair looks crizzpyyy,0,0,Twitter Web App,2020-12-14 18:17:35
1338548707612971009,@ElBotunaSapioso Ga father,0,0,Twitter for Android,2020-12-14 18:17:35
1338548707604615173,Now i get the hype of Lany and Joji. Their songs is really good！,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707596193794,RT @GasPriceWizard: Here’s a sobering article for the Trudeau Troubadours in Parliament and MEDIA that are looking to push EV’s by making f…,21,0,Twitter for iPad,2020-12-14 18:17:35
1338548707591999488,RT @mayaharris_: Just watched @HillaryClinton cast her electoral vote for @KamalaHarris...😭,1476,0,Twitter for Android,2020-12-14 18:17:35
1338548707579604998,Me as an Olopa : E be like say this thief fast pass me ooo. I go talk say he use juju excape. https://t.co/uKnTiZ33Hp,1,1,Twitter for Android,2020-12-14 18:17:35
1338548707579416578,late night and eng conver 👍🏿,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707575427072,@PaulStanleyLive The corrupt media must apologize for being biased to the Democrats! The must admit they purposely… https://t.co/ai2oMMSimZ,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707575410691,RT @pttrn_ntgrty: Earnest Jackson has been in prison for over 20 years for a crime that someone else confessed to. Help us build this movem…,39,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707575394306,Kyrie isn't wrong about the media btw,0,0,Twitter Web App,2020-12-14 18:17:35
1338548707575336964,RT @HelenBa61174015: @princessamiira I would give it to charity straight after Christmas. Seriously thought about saying I would burn it bu…,2,0,Twitter Web App,2020-12-14 18:17:35
1338548707575222272,I didn't know that one conversation can fuck up your metal health so bad that all the progress u made in months crumble in front of u,0,0,Twitter for Android,2020-12-14 18:17:35
1338548707571228676,Damn I look good🥴,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707571224577,RT @thisisWurlD: Makes no sense at all 🤦🏾‍♂️ #FreeTems #FreeOmahLay @PoliceUg,236,0,Twitter for Android,2020-12-14 18:17:35
1338548707567034368,RT @TheNBACentral: The Houston Rockets have asked the Philadelphia 76ers for 3 first round picks AND Ben Simmons in a trade for James Harde…,588,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707567005698,RT @ProjectLincoln: Alt Headline: The Electoral College torches the last of Trump's seditious excuses.,639,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707567005696,"Willow Playlist Thread and Streaming Guide: 

-Do not Mute
- Do not put on a loop
- Do not put on repeat 
- Skip or… https://t.co/8O6fP5iBoN",3,6,Twitter Web App,2020-12-14 18:17:35
1338548707562844160,@scharpling Sonic Youth,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707562819585,@bellblakesho3 BAHAHHAHAH THIS IS WHY I SAID RISKY,0,1,Twitter for iPhone,2020-12-14 18:17:35
1338548707562811399,RT @MurphyTXS: Building my dick but only adding one block a day (Day 1) https://t.co/tMpeqR5V7B,1221,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707558567936,RT @daejah_marie: The Throat Baby Carolers🎄🍆💦 https://t.co/TpgVGBSRHK,10148,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707554455552,"RT @KamalaHarris: Today marks 8 years since 20 first-graders and 6 educators were murdered at Sandy Hook Elementary School. 

To honor the…",801,0,Twitter for iPad,2020-12-14 18:17:35
1338548707550240768,Everybody was watching my story stop watching my page for bitches who don’t even know your joe ass before I talk sh… https://t.co/lMibWi4G20,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707550236674,@TeaSchools lol i think this is the first time i made it on here. just glad it wasn't anything bad.,0,0,Twitter Web App,2020-12-14 18:17:35
1338548707545911296,"RT @HamillHimself: TODAY at 12:30pm/ET- Don't miss @tcm's Stars of the Month LAUREL &amp; HARDY in a 14-hour Monday Marathon!
The perfect oppor…",218,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707541852168,@Yesthisishelena :(((((((((((( ok daddy,0,0,Twitter Web App,2020-12-14 18:17:35
1338548707541782531,@rocciabella Gingers are openly ridiculed more than any other minority.,0,0,Twitter for Android,2020-12-14 18:17:35
1338548707541782529,@BlueDiamond twist on the holidays! Tweet #HolidaysAreNuts + #BlueDiamondPromo for a,0,0,Twitter for Android,2020-12-14 18:17:35
1338548707537653768,@DicaprioBootle Your returning for one more season? Let’s hope,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707537641473,@tinydurgenlady chicka you just ended me with this i am sobbing here thank youuuuuuu 😭🖤,0,0,Twitter Web App,2020-12-14 18:17:35
1338548707537588246,"RT @relogjuricM: We are live boys 

https://t.co/c1Uv8ICXwL",2,0,RT Mcwin,2020-12-14 18:17:35
1338548707537534977,RT @MillsReggie: you were the home i wanted,2812,0,Twitter Web App,2020-12-14 18:17:35
1338548707537477632,@DamnThatsKey sure you did😂,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707533475841,"he's a vampire. like, ain't NO WAY ur telling me he's an actual human being HE'S A VAMPIRE https://t.co/u1DAzBwWIx",0,0,Twitter Web App,2020-12-14 18:17:35
1338548707529285633,RT @LittleMix: After an amazing 9 years together Jesy has made the decision to leave Little Mix. This is an incredibly sad time for all of…,19944,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707529281545,@jadee_iman Just say “I’m flattered but I don’t see you in that way.” I’ve said it multiple times I mean their is no simple way,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707524976640,RT @meiselasb: Two-face Kelly Looting Loeffler is at it again folks! She claims to be supporting Trump while she has her attorneys @HVJTLaw…,200,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707520876544,"I love people with a good sense of humor, I hate being around boring mfs.",0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707516698624,@maidwastaken @Techables_ Yo Maid think you can pick me up and fly me to those lans after this pandemic is over???,0,1,Twitter Web App,2020-12-14 18:17:35
1338548707516510208,"RT @AuschwitzMuseum: Online lecture: Dr. Piotr Setkiewicz, the head of the Research Center of @AuschwitzMuseum talks about the beginning of…",68,0,Twitter for iPad,2020-12-14 18:17:35
1338548707512508419,"@Jessrocks71 Jess - you surpass yourself each and every day, looks heavenly 😋😋😋",0,0,Twitter Web App,2020-12-14 18:17:35
1338548707512422400,RT @superay88: @tea_with_hunny @DrKittyGirl Give me a final paper over an exam any day for this exact reason. I tend to dig a lot deeper in…,51,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707508314112,Hear from Samantha Blassingame about why she's supporting the Campaign for Legal Aid. Your gift can provide hope to… https://t.co/2hEL06XWOE,0,0,Twitter Web App,2020-12-14 18:17:35
1338548707508301830,"@TheLastLeg #IsItOk that we keep hearing we're in this together? It's propaganda. 1,000s shopping shoulder to shoul… https://t.co/i3kjXziOCz",0,0,Twitter Web App,2020-12-14 18:17:35
1338548707508236290,"RT @DanScavino: Commander-in-Chief🤜🤛🇺🇸🦅
https://t.co/d8w4Hq5hZm",13846,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707499921410,@Ogenagwe1 That’s good to hear,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707499896834,"RT @ahiddensociety: Day 1 ❄️ 

x1 @ahiddensociety key
x1 @polarisaio key
x1 @AdeptBots key

To enter simply

- Like this tweet
- Comment #a…",1206,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707495710720,"FREE Blue Diamond Holiday Meal Kit (Manhattan, Los Angeles, Chicago &amp; San Francisco Only)!

https://t.co/nCImZTPTpR",0,0,Hootsuite Inc.,2020-12-14 18:17:35
1338548707495702531,my brother just came into my room to tell me to help him find oven gloves i- https://t.co/lJkKrPvrdG,0,2,Twitter Web App,2020-12-14 18:17:35
1338548707495591942,@newone28 @XxchanC @vertigoagain @defNOTalien @donnamcarson @Reggie1971la @AdamInHTownTX @adamkelsey @TexasGOP How… https://t.co/ysqdcdZMno,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707495534592,Active group chats &gt;&gt;,0,0,Twitter for iPhone,2020-12-14 18:17:35
1338548707491536902,@BLUSHINKOO « Basic bitch » 😒😒 i am not basic smh,0,1,Twitter for iPhone,2020-12-14 18:17:35
1338548707491536896,RT @sincIine: bravepaladins made A point https://t.co/AZfPxiI2Iq,2,0,Twitter for iPhone,2020-12-14 18:17:35
